handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,cost,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand
product_504ac340-3268-ef1d-a669-6828821b9165,Product,CLIPPER RAW LIGHTER BIG (BLACK),,8948f1_698c3b57497f4fe795d6055e2ca2919b~mv2.png,PAPERS & WRAPS;RAW,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4ab69706-b602-8d46-d68b-153c91dc2f43,Product,CLIPPER RAW LIGHTER BIG,,8948f1_2ae22419fc7b4ca189d24841d30a4d7c~mv2.jpg,PAPERS & WRAPS;RAW,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_244ec7d0-2e62-b2b9-6434-c5276a98e3ec,Product,BIC RAW LIGHTER ORGANIC,,8948f1_7ac6fb5d8b6e4af891015970e28113ba~mv2.jpeg,PAPERS & WRAPS;RAW,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e727d84a-4fae-9ce5-34fd-457e5b453a9a,Product,BIC RAW LIGHTER CLASSIC BLACK,,8948f1_348f874731ce40dbb81e38348e1c2311~mv2.jpeg,PAPERS & WRAPS;RAW,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6ea5882f-deeb-b458-b620-b4d99dd3f161,Product,BIC RAW LIGHTER CLASSIC,,8948f1_0f9f6b92f338403394aecd65847b896b~mv2.jpeg,PAPERS & WRAPS;RAW,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_a160153d-1219-97cc-75b9-888988f641be,Product,RAW BAMBOO SIX SHOOTER 1.25 SIZE,,8948f1_10f5ed43108646e6a4cf9d111b9c4576~mv2.jpeg,PAPERS & WRAPS;RAW,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c65117d4-9fd5-aefc-3757-a500eb1a614f,Product,RAW HAMMER CRAFT ALUMINUM GRINDER 4 PART BLACK,,8948f1_f2512ab02d5a48edab41e1cd581fc6ea~mv2.jpg,PAPERS & WRAPS;RAW,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c98061f2-ab6b-ee7d-d22f-52af08104983,Product,RAW BUD WRAP LYRICAL LEMONADE 2CT,,8948f1_172c595a0def4268ae5002bf6864ccdd~mv2.jpg,PAPERS & WRAPS;RAW,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e2bac7d4-28b3-1197-3ce2-e1b0d360b76a,Product,RAW KINGSIZE WIDE BLACK CLASSIC,,8948f1_aad98ac5522c43d2829921870823c7d2~mv2.jpeg,PAPERS & WRAPS;RAW,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e7f4723a-5952-b93e-4e48-cc3715e95041,Product,RAW CHILLER – GLYCERIN FILLED CONE HOLDERS,,8948f1_4d913292eacc445a89ac9fe267a830d9~mv2.jpg,PAPERS & WRAPS;RAW,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_001f9c79-19aa-ca01-552f-d11b000843da,Product,RAW ROCKET BOOSTER BOOSTED CONE SUNDAE DRIVER,,8948f1_3a7b887d5f2847c2bd91406f8a8f6d51~mv2.jpeg,PAPERS & WRAPS;RAW,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5c4b64c0-8b55-3197-d2a4-270a7d63b69e,Product,RAW ROCKET BOOSTER BOOSTED CONE LEMON FUEL,,8948f1_5dff610666d74ff8b2141f43aca9ef47~mv2.jpeg,PAPERS & WRAPS;RAW,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6b78d366-14e7-0334-9283-7bcc426eb475,Product,RAW COFFEE CUP WAKE UP & BAKE UP,,8948f1_687823463ca44e6ba1667a33d08be2c9~mv2.jpeg,ACCESORIES;RAW,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_67aee094-0125-fad7-75bc-42395fa97471,Product,RAW 79MM ROLLING MACHINE,,8948f1_15b305e18212413482a84c1936149700~mv2.jpeg,PAPERS & WRAPS;RAW,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_bf4ecdaa-de56-507c-b0db-cff867f010a5,Product,RAW 70MM HEMP PLASTIC ROLLING MACHINES,,8948f1_684dde093a434bb28253be2130049cd8~mv2.jpg,PAPERS & WRAPS;RAW,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_1e61bc63-b7c7-7c50-e3a2-22e972b5e392,Product,RAW 110MM HEMP PLASTIC ROLLING MACHINES KINGSIZE,,8948f1_3ed83b2942aa4ae8912b55a5b834d260~mv2.jpeg,PAPERS & WRAPS;RAW,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_518ef7e2-38ad-7d3b-d16f-11dbc68abac8,Product,RAW ROLLING MAT BAMBOO,,8948f1_06910c55caa345969806bd19d8508e00~mv2.jpg,PAPERS & WRAPS;RAW,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_546bf427-71ce-471c-5569-72d5b3d9c356,Product,RAW KINGSIZE+TIPS CLASSIC CONNOISSEUR ROLLING PAPERS,,8948f1_5bf50d52d9204b719aa1ae4e18e9708b~mv2.jpg,PAPERS & WRAPS;RAW,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_9b4c5ed4-9fb5-09ae-5deb-e4250f88bc66,Product,RAW KINGSIZE SLIM+TIPS ORGANIC HEMP CONNOISSEUR,,8948f1_55781252dd7c40f494cf8923c45a3c45~mv2.jpg,PAPERS & WRAPS;RAW,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4d0547c7-ec0b-cbf0-e777-15148bd7065d,Product,RAW KINGSIZE SLIM+ PREROLLED TIPS(MASTERPIECE),,8948f1_e96195cc58b2427e8e871253cf0ae207~mv2.jpg,PAPERS & WRAPS;RAW,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_80707cc0-f269-beff-8893-172a79a16b90,Product,RAW WOOD POKER SMALL,,8948f1_10caee47e0d646058b954176724e7419~mv2.jpg,PAPERS & WRAPS;RAW,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7c3b8f06-f887-6dbf-2f51-ff8061df0135,Product,RAW SINGLE WIDE CLASSIC ROLLING PAPER,,8948f1_82953aabe2bd4f0bb822a4902db267e1~mv2.jpg,PAPERS & WRAPS;RAW,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_70cc18f8-8d45-9126-f712-a74d395d79af,Product,RAW CONES BLACK KING SIZE CLASSIC 3CT PACK,,8948f1_25d89b2c4bd44812b74da4149ca16369~mv2.jpeg,RAW;PAPERS & WRAPS,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b42403ce-f34a-c863-de24-0e9c8bd63490,Product,RAW CONES BLACK 1.25 6 PACK CLASSIC,,8948f1_ca510fa98fc545ae9bd75327d9104020~mv2.jpeg,PAPERS & WRAPS;RAW,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_3704b88b-beb5-2a98-a3de-445550911655,Product,RAW BACKPACK X ROLLING PAPERS BURLAP CLASSIC,,8948f1_29aba19576174024b8c38f1748a27900~mv2.jpeg,PAPERS & WRAPS;RAW,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d0c7fa92-20a3-63f7-cbbc-a7e032d81720,Product,SMOKE BUDDY JUNIOR,"<p>The Smokebuddy Jr is a smaller pocket size, handy, and reliable personal air filter. Simply exhale your smoke through your easy-to-use Smokebuddy Jr and odorless air comes out the other end. Smoke where you want, and when you want without anyone knowing the wiser. Keep second hand smoke away from friends, family, and neighbors with your Smokebuddy Jr.</p><ul>	<li>Travel Caps Included for storing discretely</li>	<li>Environmentally friendly product</li>	<li>Keeps second hand smoke away from friends, family, and neighbors</li>	<li>Convenient and compact</li>	<li>Magically removes smoke and odor</li>	<li>Estimated at 150 uses or more</li></ul>",8948f1_c083be5f9a3d41a2ad458298ceed2e45~mv2.jpg,ACCESORIES;SMOKEBUDDY,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_8e6d97f3-94cf-473f-78bc-ee346c7cba7c,Product,SMOKE BUDDY MEDIUM,"<p>e Smokebuddy Original is a handy, and reliable personal air filter. Simply exhale your smoke through your easy-to-use Smokebuddy and odorless air comes out the other end. Smoke where you want, and when you want without anyone knowing the wiser. Keep second hand smoke away from friends, family, and neighbors with your Smokebuddy.</p><ul>	<li>Includes - Smoke Buddy Keychain with LED light</li>	<li>Travel Caps Included for storing discreetly</li>	<li>Environmentally friendly product</li>	<li>Keeps second hand smoke away from friends, family, and neighbors</li>	<li>Convenient and compact</li>	<li>Magically removes smoke and odor</li>	<li>Estimated at 300 uses or more</li></ul>",8948f1_02b70fdc477741c8bac266e505f603d4~mv2.jpg,ACCESORIES;SMOKEBUDDY,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5e9586ec-9651-08f7-f25f-45c51b930251,Product,NUB TRIPPLE ROAST 460,,,Cigar;MY FATHER,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_fb58de7a-395d-eb89-37d8-6d38eca055e0,Product,NUB SINGLE ROAST 460,,,Cigar;NUB,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_73fa7469-7a07-1443-283a-dfaed4fc79a9,Product,NUB CONNECTICUT 460 TUBO (4 X 60),,8948f1_80db370c751c4f11b05e5fd09008bc78~mv2.jpeg,Cigar;NUB,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_70c8ab1a-e140-4356-bc4d-3da697b016bb,Product,NUB CONNECTICUT ( 3.75 X58 ),,8948f1_0232f8ceb8754b168523848c2828facf~mv2.jpeg,Cigar;MY FATHER,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_558953d4-ba72-f1e1-c5cf-7983c828d71e,Product,NUB HABANO (3.75 X 58),,8948f1_4529df10b3b24375bb7521cfef3457f3~mv2.jpeg,Cigar;MY FATHER,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_de26db0a-a4a7-8136-e5c3-a3c353bc4333,Product,NUB CAMEROON (3.75 X 58),,8948f1_9696a763ad284cd9bb6b759213efd9e1~mv2.jpeg,Cigar;NUB,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_0f95197c-4f37-fb0d-2a35-992d53d7774b,Product,NUB MADURO TORP (4 X 64),,8948f1_87987dff467d49cf839bbfc3c9cd1978~mv2.jpeg,Cigar;NUB,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_0d825192-1e1f-a7eb-f962-66cae1425eda,Product,MY FATHER LA GRAN OFERTA TORO GORDO (6X56),,8948f1_fbd0739101a7498ca31302921c195b47~mv2.jpeg,Cigar;MY FATHER,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_93df0b33-d91b-9222-cbca-0e2c3ce84b2c,Product,MY FATHER LA GRAN OFERTA ROBUSTO (5X50),,8948f1_e1e1ee7b3b20413990b2beec213d23aa~mv2.jpeg,Cigar;MY FATHER,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_db298f9d-dff8-e9ab-f1a2-497d85cb60e2,Product,MY FATHER LA PROMESA CORONA GORDA (5 1/2X48),,8948f1_2554e94cf0934d7584d4e1591b32f1cc~mv2.jpeg,Cigar;MY FATHER,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_39893c90-07fa-999c-736d-e320b1cfcf6a,Product,MY FATHER LA PROMESA TORO (6X52),,8948f1_04d613be81c04f2981bef7e619f0b2e0~mv2.jpeg,Cigar;MY FATHER,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_4004e40e-ecfd-49e2-d895-115a05cd274d,Product,MY FATHER FLOR DE LAS ANTILLAS MADURO TORO (6X52),,8948f1_ec4d4d82974e450fbeaa43281881b9fb~mv2.jpeg,Cigar;MY FATHER,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_09aea9b7-8569-3028-367b-d323d0e910bb,Product,MY FATHER FLOR DE LAS ANTILLAS MADURO TORPEDO (6 1/8X52),,8948f1_ec4d4d82974e450fbeaa43281881b9fb~mv2.jpeg,Cigar;MY FATHER,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d29ece2d-0af6-9937-7c17-bcd39e43da84,Product,MY FATHER FLOR DE LAS ANTILLAS MADURO TORO GORDO (6 1/2X56),,8948f1_ac154579155a47a08425c16af3f31054~mv2.jpeg,Cigar;MY FATHER,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_2078c5b6-84a4-614b-25e0-bda0b6111b2b,Product,MY FATHER FLOR DE LAS ANTILLAS TORO GORDO,,8948f1_ed7d69fa448e4c77ba5ba05b527cc6cb~mv2.jpeg,Cigar;MY FATHER,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d216b938-8e5a-1006-3265-0a16d7995fba,Product,MY FATHER FLOR DE LAS ANTILLAS ROBUSTO (5X50),,8948f1_a83621e6a8754a8487c09d67f180e3ee~mv2.jpeg,Cigar;MY FATHER,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b8a130f6-f929-1b95-c81e-88147bf7d3c7,Product,MY FATHER LA ANTIGUEDAD SUPER TORO (7X56),,8948f1_d7054c3499b3401ab1e8c15e806ddd04~mv2.jpeg,Cigar;MY FATHER,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b97d8be4-a4c5-8990-59f1-e8135d530a19,Product,MY FATHER LA ANTIGUEDAD CORONA GRANDE (6.37X47),,8948f1_c24fb1df6b344dc6805adbb8bb440cca~mv2.jpeg,Cigar;MY FATHER,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c9df89fc-410f-24cc-6a06-77c7797f1c4f,Product,MY FATHER LA ANTIGUEDAD TORO (5.62X55),,8948f1_c18c5a520643460c9fe865359b86f3a0~mv2.jpeg,Cigar;MY FATHER,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eff56a67-7e7e-8ae3-0f3f-3616ea5347dd,Product,DR. DABBER SWITCH KIT BLACK,,8948f1_c7b530ff466141e688040f63b174f997~mv2.jpeg,E-Cigarette & Vaporizer;PUFFCO,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_bdf8889c-0644-710a-089b-bafc75a74e38,Product,PUFFCO PEAK PRO ELECTRONIC DAB RIG BLACK,,8948f1_504076b2d7394dbc92460e9f5c78ab85~mv2.jpg,E-Cigarette & Vaporizer;PUFFCO,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5c158cef-5e97-d3ee-f34a-2e76f38c8728,Product,STACHE PRODUCTS RIG IN ONE RED MIX KIT,,8948f1_20df8dc688fa40d2ad2e0ef7cdef5dfd~mv2.jpg,E-Cigarette & Vaporizer;STACHE PRODUCT,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_1d548325-14f1-473a-155e-b503316995db,Product,PUFFCO PROXY VAPORIZER,,8948f1_94ba78e4956f49d7ad5458ce8125a5e4~mv2.jpeg,E-Cigarette & Vaporizer;PUFFCO,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_cf98d4ee-37cf-fffd-e2fb-f2396f673e6a,Product,DR. GREENTHUMBS X STUNDENGLASS GRAVITY HOOKAH,,8948f1_f00841ceba4e4f5b90d52ef8f30bf7ae~mv2.jpeg,STUNDENGLASS;HOOKAH,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_560e44ae-efcf-4663-b319-c25218c1d376,Product,MY FATHER JAIME GARCIA ESPECIAL TORO GORDO (6X60),,8948f1_81d5eadde17540c4b52bfa2b15722a51~mv2.png,Cigar;MY FATHER,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ecfb4edf-b304-4872-1a69-96c45423ae02,Product,MY FATHER JAIME GARCIA ESPECIAL TORO (6X54),,8948f1_b17b17e38ec94334b175e73e527aa216~mv2.png,Cigar;MY FATHER,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_1b9b9b36-83c2-7552-7308-d4fc6a214950,Product,MY FATHER JAIME GARCIA ESPECIAL ROBUSTO (5.25X52),,8948f1_9f56cc90813e4a3581152ff026cb0c83~mv2.jpeg,Cigar;MY FATHER,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e43a317e-e50e-ed4b-9b98-536ba197e1f2,Product,MY FATHER THE JUDGE TORO BP (6X56),,8948f1_0dc492a78f1440c5b3712aa56a54aa3b~mv2.jpeg,Cigar;MY FATHER,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_dc5ace8f-0e49-f1ed-7ce5-d7232fb411b7,Product,GURKHA CASTLE HALL NIC TORO (6X54),,8948f1_c22cd17a682043ffbc152808be031e3b~mv2.jpeg,Cigar;MY FATHER,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_004225af-e129-eac8-b28f-7108a2dd9056,Product,MY FATHER CONNECTICUT TORO GORDO (6X60),,8948f1_6d91719c10624d55b16519f705c6ce9e~mv2.jpeg,Cigar;MY FATHER,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_b45e15d3-4901-cd68-b809-676337587bd5,Product,MY FATHER CONNECTICUT CORONA GORDA (6X48),,8948f1_e66cb3fe5841488293bf1b2f8f9558c2~mv2.jpeg,Cigar;MY FATHER,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_2b20ffc2-f952-2981-8d92-bd8a4af1a933,Product,MY FATHER CONNECTICUT ROBUSTO,,8948f1_6bcdc784d1714707bbcff341621839f9~mv2.jpg,Cigar;MY FATHER,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_27b240c0-d677-40b7-0703-b613e5591b86,Product,MY FATHER LE BIJOU 1922 TORO,,8948f1_116eedb93a27479ea982aab874c4063a~mv2.jpeg,Cigar;MY FATHER,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_cdc1aec1-055b-df42-9bb6-71966c429745,Product,MY FATHER LE BIJOU 1922 PETIT ROBUSTO,,8948f1_fcd0e43421cf42ac8f3851326c6b8663~mv2.jpeg,Cigar;MY FATHER,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_8db69059-6950-7cd0-7872-52d44b59ad40,Product,BRICK HOUSE CHURCHILL NAT BOX OF 25,,8948f1_a801154a2ab1497285324c072e5a7c77~mv2.jpeg,BRICK HOUSE;Cigar,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_2864cc01-d73e-a9e8-a601-28c44ecf559b,Product,BRICK HOUSE MIGHTY MIGHTY DBL CONN BOX OF 25,,8948f1_f7e09ef74e1749b8ab78623d4bca513d~mv2.jpeg,BRICK HOUSE;Cigar,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_39878da2-331a-08ed-0f59-85beeb171d2c,Product,RICK HOUSE ROBUSTO NAT BOX OF 25,,8948f1_60c986ca029d43a1a80bda403ef7b254~mv2.jpeg,BRICK HOUSE;Cigar,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eb1829be-dbb3-b5f2-e09f-e40b1661d044,Product,BRICK HOUSE ROBUSTO MAD BOX OF 25,,8948f1_4e2170ce3de14a64beab8a1aa1fa7288~mv2.jpeg,Cigar;BRICK HOUSE,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_5f682b08-0b3c-4cee-53ac-55b4ea84ac03,Product,BRICK HOUSE ROBUSTO DBL CONN BOX OF 25,,8948f1_db5d2c399c2c498cb1a3ba6cfa6bd97a~mv2.jpeg,Cigar;BRICK HOUSE,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_972d82c3-5fc3-dc72-a491-18139a8ac781,Product,RAW 1.25+TIPS ORGANIC HEMP ROLLING PAPERS,,8948f1_cfd07da4be8d49e3b4e3b07718e9ba66~mv2.jpeg,PAPERS & WRAPS;RAW,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c0aa5c01-a3b9-567b-8c00-9f40aacd7889,Product,RAW 1.25+TIPS CLASSIC CONNOISSEUR ROLLING PAPERS,,8948f1_a47e0a080f4c46c29a69ede7c68e97c1~mv2.jpeg,PAPERS & WRAPS;RAW,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_9ad31b5e-4cca-e242-be7d-229023e21b4b,Product,RAW 1.25+ PRE ROLLING TIPS MASTERPRIECE CLASSIC,,8948f1_883a94542d8245d3a3279e9e8cea64c8~mv2.jpeg,PAPERS & WRAPS;RAW,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_1413a607-f311-bd94-3165-49383132b74d,Product,RAW KING SIZE SUPREME CLASSIC ROLLING PAPERS,,8948f1_11a0c62cfdc44996a1daf8ecfa2d29d5~mv2.jpg,PAPERS & WRAPS;RAW,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_94722f8d-368d-89fe-92eb-172f3c8aad3e,Product,RAW KINGSIZE SLIM ORGANIC ROLLING PAPERS,,8948f1_734296f8d9ce4f3889228e0c1cda0aa9~mv2.jpg,RAW;PAPERS & WRAPS,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d17e69ea-ad28-3a4e-00bf-8e0ae127d9e8,Product,RAW KINGSIZE SLIM CLASSIC ROLLING PAPERS,,8948f1_f4c88c3ca002412c95bc0186248055f9~mv2.jpg,PAPERS & WRAPS;RAW,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_40b8af9b-4670-c762-2756-bd490e79f25f,Product,RAW KINGSIZE SLIM BLACK ORGANIC HEMP,,8948f1_b634198b05404585b7345a058ffa95cc~mv2.jpeg,PAPERS & WRAPS;RAW,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_a272cebe-8c00-cb03-9274-2767a61da34d,Product,RAW ARTESANO KINGSIZE SLIM ORGANIC HEMP,,8948f1_fa6427ca64c343ff8f895382522a8fd8~mv2.jpg,PAPERS & WRAPS;RAW,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d6212522-6898-78ec-6473-00e16cc2b811,Product,RAW ARTESANO KINGSIZE + TIPS CLASSIC,,8948f1_c2069ed38b404aa0890a5b2e13755542~mv2.jpg,RAW;PAPERS & WRAPS,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_3706455c-ea0f-ba65-eead-5e36f1dfc3fe,Product,RAW ARTESANO 1.25 ORGANIC 15 PER BOX + TIPS,,8948f1_4095c8067db347318aaf87db1a7bcda6~mv2.jpg,RAW;PAPERS & WRAPS,,,0.0,,true,PERCENT,0.0,InStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
